Sample	percent	start	end
TCGA-04-1331-01	0	0.836792129925489	0.802551107656612
TCGA-04-1335-01	0	0.960402017032554	0.227948885060929
TCGA-04-1336-01	0	0.88338623520598	0.0230603914056433
TCGA-04-1337-01	0	0.312600993148011	0.0635321471436282
TCGA-04-1338-01	0	0.856255530191815	0.0272517100576974
TCGA-04-1342-01	0	0.919421841653673	0.0465043981602041
TCGA-04-1343-01	0	0.174000753311448	0.148902476303241
TCGA-04-1346-01	0	0.92652699356166	0.0512806379567498
TCGA-04-1347-01	0	0.421267307895981	0.170394321821341
TCGA-04-1348-01	0	0.67823212039189	0.459413753672213
TCGA-04-1349-01	0	0.269500082723707	0.269445092170617
TCGA-04-1350-01	0	0.787270047854151	0.216847820926781
TCGA-04-1351-01	0.00201044809634307	0.634210751977769	0.636221193277603
TCGA-04-1353-01	0	0.483527869013169	0.261488358093479
TCGA-04-1356-01	0	0.603799066299692	0.0266438099167902
TCGA-04-1357-01	0	0.690216587949614	0.50072026342344
TCGA-04-1360-01	0	0.871580984790072	0.0107109037472096
TCGA-04-1361-01	0	0.81146067149521	0.00149003941383841
TCGA-04-1362-01	0	0.60767556386539	0.195809975403231
TCGA-04-1364-01	0	0.683341253191819	0.30431437692091
TCGA-04-1365-01	0	0.639330840749961	0.226844785402034
TCGA-04-1367-01	0	0.450373316259234	0.295301778008173
TCGA-04-1371-01	2.58131406053663e-05	0.0720006515405243	0.0720264578846207
TCGA-04-1514-01	0	0.805964028946793	0.163572441605636
TCGA-04-1516-01	0	0.541906277869297	0.0294672360120253
TCGA-04-1517-01	0	0.827954609080681	0.106998335935977
TCGA-04-1519-01	0	0.565467979767582	0.326921590709575
TCGA-04-1525-01	0	0.769348537567665	0.0457199587019655
TCGA-04-1530-01	0	0.557070172655724	0.518838920042084
TCGA-04-1536-01	0	0.962974149009637	0.022161070558344
TCGA-04-1542-01	0	0.936731217574239	0.0352415635224519
TCGA-04-1638-01	1.16899952188599e-05	0.361489368734345	0.361501051933055
TCGA-04-1644-01	0	0.806174272151503	0.365859510330704
TCGA-04-1646-01	0	0.355988029798314	0.013348764761363
TCGA-04-1648-01	0	0.856789885310476	0.310608678137275
TCGA-04-1651-01	0	0.950748405387802	0.138077499951524
TCGA-04-1652-01	0	0.686929204974368	0.588057006098569
TCGA-04-1654-01	0	0.971508837809696	0.199277234781653
TCGA-09-0364-01	0	0.947568828635905	0.132224475665144
TCGA-09-0367-01	0	0.915745378936394	0.723411362442912
TCGA-09-0369-01	0	0.514405591302964	0.147017029597634
TCGA-09-1659-01	0	0.683510017303028	0.127220858665083
TCGA-09-1661-01	0	0.414229081210621	0.0031400346634185
