Sample	percent	start	end
TCGA-04-1331-01	0.000147691771254121	0.705750605250639	0.705898274531902
TCGA-04-1335-01	8.20884673484912e-06	0.632472726837648	0.632480913194392
TCGA-04-1336-01	0.000195730392146279	0.279714675780691	0.279910383682846
TCGA-04-1338-01	1.0975115634538e-05	0.234266766918051	0.234277719543694
TCGA-04-1342-01	1.6934963263949e-05	0.23287645816106	0.232893370634333
TCGA-04-1347-01	0.0110709005064386	0.296849237715247	0.307920115731695
TCGA-04-1351-01	1	2.24899910916676e-08	1
TCGA-04-1353-01	1.5518093827523e-06	0.675601850152608	0.675603379472
TCGA-04-1356-01	4.67566914020584e-05	0.325269951860624	0.325316686062035
TCGA-04-1357-01	0.000268148163341387	0.0584534883595405	0.0587216140328908
TCGA-04-1365-01	0.000778131200490534	0.844999791292883	0.845777900003382
TCGA-04-1516-01	8.36627667222979e-06	0.885918643267	0.885926987053682
TCGA-04-1517-01	1.28417848920516e-05	0.568766453677455	0.568779272972356
TCGA-04-1519-01	0.949425002896711	2.24899910916676e-08	0.949425002896711
TCGA-04-1525-01	1.48883740780003e-05	0.876581068861114	0.876595934745201
TCGA-04-1530-01	2.81124888179764e-06	0.915496894761955	0.915499683520846
TCGA-04-1536-01	0.208317657809568	0.791682364680423	1
TCGA-04-1644-01	3.25879970377983e-05	0.0049383972157031	0.00497096272274988
TCGA-04-1646-01	5.44257783516024e-06	0.0906061241505081	0.0906115442383522
TCGA-04-1648-01	8.78234150673584e-05	0.510928201513199	0.511016002438275
TCGA-04-1649-01	5.09623197292277e-05	0.133762505334626	0.133813445164364
TCGA-09-0364-01	0.852681067817578	0.147318954672413	1
TCGA-09-0365-01	1	2.24899910916676e-08	1
TCGA-09-0369-01	2.65156994531154e-05	2.24899910916676e-08	2.65156994531113e-05
TCGA-09-1659-01	1.14024254645712e-05	0.189498438115101	0.189509818050575
TCGA-09-1661-01	2.24899910543812e-08	2.24899910916676e-08	2.24899910916676e-08
TCGA-09-1662-01	0.144047178243794	2.24899910916676e-08	0.144047178243794
TCGA-09-1665-01	0.374786839864787	0.205909069727608	0.580695887102404
TCGA-09-1666-01	3.37349865815717e-07	0.754811463706192	0.754811778566067
TCGA-09-1667-01	1.21895751514746e-05	0.31708980235436	0.317101969439521
TCGA-09-1668-01	0.000301320900146599	2.24899910916676e-08	0.000301320900146562
TCGA-09-1673-01	2.24899910543812e-06	0.890105739841541	0.890107966350655
TCGA-09-1674-01	0.00984251968503937	0.00315203971624467	0.012994536911293
TCGA-09-2049-01	6.09478757573729e-06	0.960051546159897	0.960057618457482
TCGA-09-2050-01	0.00422973759757957	0.638215298663483	0.642445013771071
TCGA-09-2051-01	0.000190985004033805	0.0220133156939836	0.0222042782080263
TCGA-09-2053-01	0.00088437391823143	0.528422670774598	0.529307022202839
TCGA-09-2055-01	0.000207762537360373	0.580488147055035	0.580695887102404
TCGA-10-0926-01	0.000236504745927872	0.377152584513788	0.377389066769725
TCGA-10-0927-01	4.22811831822366e-05	0.124365579842347	0.124407838535538
TCGA-10-0928-01	0.0884679557209859	2.24899910916676e-08	0.088467955720986
TCGA-10-0933-01	4.22811831822366e-05	0.124365579842347	0.124407838535538
TCGA-10-0934-01	0.000209584226635778	0.0440488514991288	0.0442584132357735
TCGA-10-0936-01	8.05141679746845e-05	0.698585811370508	0.698666303048491
TCGA-10-0938-01	2.24899910543812e-08	2.24899910916676e-08	2.24899910916676e-08
TCGA-13-0714-01	0.550357698809722	0.449642323680269	1
TCGA-13-0717-01	0.288729428854982	2.24899910916676e-08	0.288729428854982
TCGA-13-0723-01	1.0030536010254e-05	0.935797710087103	0.935807718133122
TCGA-13-0724-01	1	2.24899910916676e-08	1
