Sample	Percent	Start	End
P-0000148-T01-IM3	0	0	0
P-0000199-T01-IM3	0	0	0
P-0000236-T01-IM3	0	0	0
P-0000269-T01-IM3	0	0	0
P-0000403-T01-IM3	0	0	0
P-0000633-T01-IM3	0	0	0
P-0001036-T01-IM3	0	0	0
P-0001080-T01-IM3	0	0	0
P-0001086-T01-IM3	0	0	0
P-0001140-T01-IM3	0	0	0
P-0001272-T01-IM3	0	0	0
P-0001285-T01-IM3	0	0	0
P-0001421-T01-IM3	0	0	0
P-0001457-T01-IM3	0	0	0
P-0001547-T01-IM3	0	0	0
P-0001561-T01-IM3	0	0	0
P-0001634-T01-IM3	0	0	0
P-0001677-T01-IM3	0	0	0
P-0001799-T01-IM3	0	0	0
P-0001801-T01-IM3	0	0	0
P-0001848-T01-IM3	0	0	0
P-0001907-T01-IM3	0	0	0
P-0002010-T02-IM5	0	0	0
P-0002110-T02-IM6	0	0	0
P-0002116-T01-IM3	0	0	0
P-0002227-T01-IM3	0	0	0
P-0002242-T02-IM3	0	0	0
P-0002285-T01-IM3	0	0	0
P-0002288-T01-IM3	0	0	0
P-0002302-T01-IM3	0	0	0
P-0002497-T01-IM3	0	0	0
P-0002587-T01-IM3	0	0	0
P-0002771-T01-IM3	0	0	0
P-0002802-T01-IM3	0	0	0
P-0002982-T01-IM3	0	0	0
P-0003102-T01-IM5	0	0	0
P-0003191-T01-IM5	0	0	0
P-0003539-T01-IM5	0	0	0
P-0003748-T01-IM5	0	0	0
P-0003813-T01-IM5	0	0	0
P-0003818-T01-IM5	0	0	0
P-0003829-T01-IM5	0	0	0
P-0004005-T01-IM3	0	0	0
P-0004155-T01-IM5	0	0	0
P-0004167-T01-IM5	0	0	0
P-0004175-T01-IM5	0	0	0
P-0004360-T01-IM5	0	0	0
P-0004822-T01-IM5	0	0	0
P-0005744-T01-IM5	0	0	0
P-0005946-T01-IM5	0	0	0
P-0006340-T01-IM5	0	0	0
P-0006656-T01-IM5	0	0	0
P-0006984-T01-IM5	0	0	0
P-0007134-T01-IM5	0	0	0
P-0007738-T01-IM5	0	0	0
P-0007855-T01-IM5	0	0	0
P-0007899-T01-IM5	0	0	0
P-0009372-T01-IM5	0	0	0
P-0009394-T02-IM6	0	0	0
P-0009479-T01-IM5	0	0	0
P-0009750-T01-IM5	0	0	0
P-0009840-T01-IM5	0	0	0
P-0010424-T01-IM5	0	0	0
P-0010536-T01-IM5	0	0	0
P-0010573-T01-IM5	0	0	0
P-0010594-T01-IM5	0	0	0
P-0010598-T01-IM5	0	0	0
P-0010690-T01-IM5	0	0	0
P-0011086-T01-IM5	0	0	0
P-0011426-T01-IM5	0	0	0
P-0012173-T01-IM5	0	0	0
P-0012367-T01-IM5	0	0	0
P-0012808-T01-IM5	0	0	0
P-0013279-T01-IM5	0	0	0
P-0013699-T01-IM5	0	0	0
P-0014032-T01-IM5	0	0	0
P-0014146-T01-IM5	0	0	0
P-0014175-T01-IM5	0	0	0
P-0014391-T01-IM6	0	0	0
P-0014401-T01-IM6	0	0	0
P-0014409-T02-IM6	0	0	0
P-0014631-T01-IM6	0	0	0
P-0014861-T01-IM6	0	0	0
P-0015095-T01-IM6	0	0	0
P-0015507-T01-IM6	0	0	0
P-0015651-T03-IM6	0	0	0
P-0015726-T01-IM6	0	0	0
P-0015810-T01-IM6	0	0	0
P-0015819-T01-IM6	0	0	0
P-0015976-T01-IM6	0	0	0
P-0016553-T01-IM6	0	0	0
P-0017005-T01-IM6	0	0	0
P-0018184-T01-IM6	0	0	0
P-0018211-T01-IM6	0	0	0
P-0018550-T01-IM6	0	0	0
P-0018612-T01-IM6	0	0	0
