Sample	Percent	Start	End
P-0000199-T01-IM3	0	0	0
P-0000403-T01-IM3	0	0	0
P-0000667-T01-IM3	0	0	0
P-0001457-T01-IM3	0	0	0
P-0001848-T01-IM3	0	0	0
P-0001907-T01-IM3	0	0	0
P-0001985-T01-IM3	0	0	0
P-0002536-T01-IM3	0	0	0
P-0003763-T01-IM5	0	0	0
P-0004829-T01-IM5	0	0	0
P-0005775-T02-IM5	0	0	0
P-0007134-T01-IM5	0	0	0
P-0009750-T01-IM5	0	0	0
P-0010214-T01-IM5	0	0	0
P-0010357-T01-IM5	0	0	0
P-0014723-T01-IM6	0	0	0
P-0016553-T01-IM6	0	0	0
P-0017005-T01-IM6	0	0	0
P-0018024-T01-IM6	0	0	0
P-0018184-T01-IM6	0	0	0
P-0019325-T01-IM6	0	0	0
P-0019391-T01-IM6	0	0	0
P-0019668-T01-IM6	0	0	0
P-0019841-T01-IM6	0	0	0
P-0019940-T01-IM6	0	0	0
P-0020105-T01-IM6	0	0	0
P-0020115-T01-IM6	0	0	0
P-0020298-T01-IM6	0	0	0
P-0020313-T01-IM6	0	0	0
P-0020315-T01-IM6	0	0	0
P-0020323-T01-IM6	0	0	0
P-0020434-T01-IM6	0	0	0
P-0020549-T01-IM6	0	0	0
P-0020687-T01-IM6	0	0	0
P-0020688-T01-IM6	0	0	0
P-0020767-T01-IM6	0	0	0
P-0020924-T01-IM6	0	0	0
P-0021030-T01-IM6	0	0	0
P-0021409-T01-IM6	0	0	0
P-0021882-T01-IM6	0	0	0
P-0022610-T01-IM6	0	0	0
P-0023507-T01-IM6	0	0	0
P-0023547-T01-IM6	0	0	0
P-0023661-T01-IM6	0	0	0
P-0023856-T01-IM6	0	0	0
P-0023920-T01-IM6	0	0	0
P-0024405-T01-IM6	0	0	0
P-0024661-T01-IM6	0	0	0
P-0024723-T01-IM6	0	0	0
P-0024726-T01-IM6	0	0	0
P-0025811-T01-IM6	0	0	0
P-0025958-T01-IM6	0	0	0
P-0025993-T01-IM6	0	0	0
P-0026707-T01-IM6	0	0	0
P-0026969-T01-IM6	0	0	0
P-0027035-T01-IM6	0	0	0
P-0027075-T01-IM6	0	0	0
P-0027163-T01-IM6	0	0	0
P-0027262-T01-IM6	0	0	0
P-0027999-T01-IM6	0	0	0
P-0028329-T01-IM6	0	0	0
P-0029267-T03-IM6	0	0	0
P-0029354-T01-IM6	0	0	0
P-0029355-T01-IM6	0	0	0
P-0029463-T01-IM6	0	0	0
P-0029474-T01-IM6	0	0	0
P-0029548-T01-IM6	0	0	0
P-0029835-T01-IM6	0	0	0
P-0030339-T01-IM6	0	0	0
P-0030505-T01-IM6	0	0	0
P-0030669-T01-IM6	0	0	0
P-0030697-T01-IM6	0	0	0
P-0030958-T01-IM6	0	0	0
P-0031749-T01-IM6	0	0	0
P-0032956-T01-IM6	0	0	0
P-0033335-T01-IM6	0	0	0
P-0033555-T01-IM6	0	0	0
P-0033726-T01-IM6	0	0	0
P-0034011-T01-IM6	0	0	0
P-0034038-T01-IM6	0	0	0
P-0035898-T01-IM6	0	0	0
P-0036457-T01-IM6	0	0	0
P-0036627-T01-IM6	0	0	0
P-0036869-T01-IM6	0	0	0
P-0037025-T01-IM6	0	0	0
P-0037072-T01-IM6	0	0	0
P-0037160-T01-IM6	0	0	0
P-0037196-T01-IM6	0	0	0
P-0037263-T01-IM6	0	0	0
P-0037342-T01-IM6	0	0	0
P-0037460-T01-IM6	0	0	0
P-0037810-T01-IM6	0	0	0
P-0038047-T01-IM6	0	0	0
P-0038097-T01-IM6	0	0	0
P-0038155-T01-IM6	0	0	0
P-0038306-T01-IM6	0	0	0
P-0038345-T02-IM6	0	0	0
P-0038660-T01-IM6	0	0	0
P-0038996-T01-IM6	0	0	0
P-0039094-T01-IM6	0	0	0
P-0039227-T01-IM6	0	0	0
P-0039297-T01-IM6	0	0	0
P-0040343-T01-IM6	0	0	0
P-0040803-T01-IM6	0	0	0
P-0041236-T01-IM6	0	0	0
P-0041468-T01-IM6	0	0	0
P-0041544-T01-IM6	0	0	0
P-0042216-T01-IM6	0	0	0
P-0042831-T01-IM6	0	0	0
P-0043550-T02-IM6	0	0	0
P-0044821-T01-IM6	0	0	0
P-0045641-T01-IM6	0	0	0
P-0045947-T01-IM6	0	0	0
P-0046098-T01-IM6	0	0	0
P-0046489-T01-IM6	0	0	0
P-0046884-T01-IM6	0	0	0
P-0046940-T01-IM6	0	0	0
P-0047352-T01-IM6	0	0	0
P-0047466-T01-IM6	0	0	0
P-0048171-T01-IM6	0	0	0
P-0048463-T01-IM6	0	0	0
P-0048593-T01-IM6	0	0	0
P-0048851-T01-IM6	0	0	0
P-0049075-T01-IM6	0	0	0
P-0049444-T01-IM6	0	0	0
P-0049921-T01-IM6	0	0	0
P-0050400-T01-IM6	0	0	0
P-0050454-T01-IM6	0	0	0
P-0001265-T01-IM3	0	0	0
P-0002136-T01-IM3	0	0	0
P-0002660-T01-IM3	0	0	0
P-0004262-T01-IM5	0	0	0
P-0005339-T01-IM5	0	0	0
P-0006537-T01-IM5	0	0	0
TCGA-72-4233-01	0	0	0
TCGA-72-4234-01	0	0	0
TCGA-72-4232-01	1.56577464072771	0.159398266239947	0.942315780875031
TCGA-72-4237-01	0	0	0
TCGA-72-4236-01	0.0419215721075705	0.920731625917294	0.942315780875031
TCGA-72-4235-01	0	0	0
TCGA-72-4241-01	0	0	0
TCGA-72-4240-01	0	0	0
TCGA-72-4231-01	0	0	0
TCGA-09-1669-01	0	0	0
TCGA-25-1635-01	0	0	0
TCGA-25-1632-01	0	0	0
TCGA-09-1667-01	0	0	0
TCGA-09-1665-01	0	0	0
TCGA-24-1557-01	0	0	0
TCGA-36-1580-01	0.00428893048514995	0.306147603611115	0.310436534096265
TCGA-57-1585-01	0	0	0
TCGA-24-1567-01	0	0	0
TCGA-36-1575-01	0	0	0
TCGA-24-1558-01	0	0	0
TCGA-04-1525-01	0	0	0
TCGA-04-1536-01	0	0	0
TCGA-09-1662-01	0.132122681688239	0.810193099186792	0.942315780875031
TCGA-25-1628-01	0	0	0
TCGA-24-1544-01	0	0	0
TCGA-09-1666-01	0	0	0
TCGA-36-1574-01	0.78275357478004	0.159398266239947	0.942315780875031
TCGA-36-1581-01	0	0	0
TCGA-57-1582-01	0.338653430892394	0.603589431370782	0.942315780875031
TCGA-57-1583-01	0	0	0
TCGA-25-1630-01	0	0	0
TCGA-36-1571-01	0	0	0
TCGA-24-1546-01	0	0	0
TCGA-25-1623-01	0	0	0
TCGA-09-1659-01	0	0	0
TCGA-25-1633-01	0	0	0
TCGA-25-1627-01	1.41936430360566e-05	0.180606937057806	0.180621130700843
TCGA-36-1576-01	0	0	0
TCGA-36-1570-01	0	0	0
TCGA-09-1668-01	0	0	0
TCGA-36-1569-01	0	0	0
TCGA-09-1661-01	0	0	0
TCGA-36-1578-01	3.31731333775735e-05	0.197311363431434	0.197344536564812
TCGA-36-1568-01	0	0	0
TCGA-25-1626-01	0	0	0
TCGA-25-1631-01	0	0	0
TCGA-57-1584-01	0	0	0
TCGA-24-1556-01	0	0	0
TCGA-25-1634-01	0	0	0
TCGA-25-1625-01	0	0	0
TCGA-24-1548-01	0.774261170685941	0.159398266239947	0.942315780875031
TCGA-61-1740-01	0	0	0
TCGA-29-1775-01	0	0	0
TCGA-61-1907-01	0	0	0
TCGA-04-1638-01	0.782902091750446	0.159398266239947	0.942315780875031
TCGA-24-1846-01	0	0	0
TCGA-23-1029-01	0.782889258468116	0.159398266239947	0.942315780875031
TCGA-04-1651-01	0	0	0
TCGA-29-1778-01	9.96505192369796e-06	0.250639076562895	0.250649041614819
TCGA-24-1842-01	0	0	0
TCGA-24-1849-01	0	0	0
TCGA-61-1733-01	0	0	0
TCGA-61-1722-01	0	0	0
TCGA-61-1737-01	0	0	0
TCGA-04-1648-01	0.782876654644219	0.159398266239947	0.942315780875031
TCGA-30-1855-01	0	0	0
TCGA-61-1900-01	0	0	0
TCGA-61-1906-01	0	0	0
TCGA-61-1899-01	0	0	0
TCGA-24-1844-01	0	0	0
TCGA-24-1845-01	0	0	0
TCGA-61-1727-01	0.235149394935733	0.707166385939299	0.942315780875031
TCGA-30-1856-01	0	0	0
TCGA-61-1725-01	0	0	0
TCGA-61-1903-01	0	0	0
TCGA-61-1901-01	0	0	0
TCGA-29-1776-01	0.78281746256359	0.159398266239947	0.942315780875031
TCGA-29-1777-01	0	0	0
TCGA-23-1111-01	0	0	0
TCGA-29-1769-01	0	0	0
TCGA-61-1914-01	0	0	0
TCGA-61-1741-01	0	0	0
TCGA-04-1652-01	0	0	0
TCGA-61-1911-01	0	0	0
TCGA-24-1850-01	0	0	0
TCGA-61-1910-01	0	0	0
TCGA-13-1494-01	0	0	0
TCGA-24-1418-01	0	0	0
TCGA-13-1482-01	0.753400276902241	0.159398266239947	0.942315780875031
TCGA-13-1511-01	0	0	0
TCGA-24-1426-01	0	0	0
TCGA-13-1507-01	0	0	0
TCGA-13-1492-01	0	0	0
TCGA-24-1419-01	0	0	0
TCGA-24-1435-01	0	0	0
TCGA-24-1422-01	0	0	0
TCGA-13-1485-01	0	0	0
TCGA-13-1512-01	0	0	0
TCGA-13-1504-01	0	0	0
TCGA-24-1430-01	0.0203374171498331	0.921978363725198	0.942315780875031
TCGA-24-1436-01	0	0	0
TCGA-13-1489-02	0	0	0
TCGA-13-1501-01	0	0	0
TCGA-13-1510-01	0	0	0
TCGA-24-1417-01	0	0	0
TCGA-13-1487-01	0	0	0
TCGA-24-1416-01	0	0	0
TCGA-13-1484-01	0	0	0
TCGA-13-1509-01	0	0	0
TCGA-24-1434-01	0	0	0
TCGA-24-1427-01	0	0	0
TCGA-24-1428-01	0	0	0
TCGA-13-1505-01	0	0	0
TCGA-13-1483-01	0	0	0
TCGA-13-1481-01	0	0	0
TCGA-13-1495-01	0.737739648742901	0.159398266239947	0.942315780875031
TCGA-13-1499-01	0	0	0
TCGA-13-1497-01	0	0	0
TCGA-13-1498-01	0.00116803356557286	0.261900798088388	0.263068831653961
TCGA-24-1423-01	0.0301684653489781	0.912147315526053	0.942315780875031
TCGA-24-1466-01	0	0	0
TCGA-24-1463-01	0	0	0
TCGA-13-1506-01	0	0	0
TCGA-24-1424-01	0	0	0
TCGA-13-1500-01	0	0	0
TCGA-13-1489-01	0	0	0
TCGA-13-0723-01	0	0	0
TCGA-13-0800-01	0	0	0
TCGA-13-0802-01	0	0	0
TCGA-13-0727-01	0	0	0
TCGA-13-0755-01	0	0	0
TCGA-13-0761-01	0	0	0
TCGA-13-0791-01	0	0	0
TCGA-13-0792-01	3.53857682619472e-05	0.485729131909007	0.485764517677269
TCGA-13-0805-01	0	0	0
TCGA-09-0364-01	0	0	0
TCGA-13-0714-01	0	0	0
TCGA-13-0804-01	0	0	0
TCGA-13-0768-01	0	0	0
TCGA-13-0793-01	0	0	0
TCGA-09-0367-01	0	0	0
TCGA-13-0751-01	0	0	0
TCGA-13-0797-01	0.36062964016681	0.159398266239947	0.942315780875031
TCGA-13-0725-01	0	0	0
TCGA-13-0795-01	0	0	0
TCGA-13-0764-01	0.759152283522379	0.182790422526315	0.942315780875031
TCGA-13-0720-01	0	0	0
TCGA-09-0366-01	0	0	0
TCGA-13-0724-01	0	0	0
TCGA-13-0717-01	0	0	0
TCGA-13-0760-01	0	0	0
TCGA-13-0762-01	0	0	0
TCGA-13-0791-02	0	0	0
TCGA-09-0369-01	0	0	0
TCGA-13-0757-01	0	0	0
TCGA-13-0799-01	0.782830025412767	0.159398266239947	0.942315780875031
TCGA-13-0794-01	0	0	0
TCGA-13-0730-01	0	0	0
TCGA-13-0726-01	0	0	0
TCGA-13-1407-01	0	0	0
TCGA-04-1350-01	0	0	0
TCGA-04-1351-01	0	0	0
TCGA-13-1403-01	0	0	0
TCGA-04-1356-01	0	0	0
TCGA-25-1312-01	0	0	0
TCGA-13-0900-01	0.0429950606040285	0.159398266239947	0.202393326843976
TCGA-13-0905-01	0	0	0
TCGA-25-1317-01	0	0	0
TCGA-25-1315-01	0.782685532159874	0.159398266239947	0.942315780875031
TCGA-04-1357-01	0	0	0
TCGA-04-1362-01	0	0	0
TCGA-04-1367-01	0.782717385907265	0.159398266239947	0.942315780875031
TCGA-04-1365-01	0.594137686155426	0.348030159590225	0.942315780875031
TCGA-25-1318-01	0	0	0
TCGA-25-1321-01	0	0	0
TCGA-13-1405-01	0	0	0
TCGA-25-1319-01	0	0	0
TCGA-04-1348-01	0	0	0
TCGA-25-1329-01	0	0	0
TCGA-13-1408-01	0	0	0
TCGA-13-1412-01	0.121431107002785	0.8208653583892	0.942315780875031
TCGA-13-0901-01	0	0	0
TCGA-13-0908-01	0.0726453104731983	0.208577657735688	0.281222968208887
TCGA-04-1349-01	0	0	0
TCGA-24-1413-01	0.537911921217021	0.159398266239947	0.942315780875031
TCGA-13-1409-01	0	0	0
TCGA-25-1322-01	0	0	0
TCGA-04-1364-01	0	0	0
TCGA-13-0893-01	0	0	0
TCGA-04-1360-01	0	0	0
TCGA-25-1313-01	0	0	0
TCGA-13-1404-01	0	0	0
TCGA-13-1411-01	0	0	0
TCGA-04-1361-01	0	0	0
TCGA-25-1314-01	0	0	0
TCGA-24-2267-01	0	0	0
TCGA-24-2295-01	0	0	0
TCGA-09-2050-01	0	0	0
TCGA-09-2044-01	0	0	0
TCGA-24-2297-01	0	0	0
TCGA-59-2352-01	0	0	0
